,week,state,Population,deaths,cases,negatives,Date,death_SMA,deaths_per_100000,cases_per_100000,positive_test_rate,timestamp
205,15,AL,4903185,48,1729,6776,2020-04-12,44.5,0.1296533346619158,5.0375419242798305,0.20329218106995886,2020-04-12
206,15,AR,3017804,11,450,8030,2020-04-12,10.5,0.04970501729071868,2.1302150267450863,0.05306603773584906,2020-04-12
207,15,AZ,7278717,51,1270,13429,2020-04-12,49.0,0.09617079493542612,2.4925899911834932,0.08640043540376896,2020-04-12
208,15,CA,39512223,332,8356,65439,2020-04-12,264.0,0.09544966810469184,3.021126616222746,0.11323260383494817,2020-04-12
209,15,CO,5758736,150,2353,9027,2020-04-12,121.5,0.3014054274608674,5.837094410003465,0.20676625659050968,2020-04-12
210,15,CT,3565287,365,6360,11590,2020-04-12,260.0,1.0417915063459728,25.483823001386103,0.3543175487465181,2020-04-12
211,15,DC,705749,28,877,2929,2020-04-12,22.5,0.45544318366525693,17.752163203308015,0.23042564372044141,2020-04-12
212,15,DE,973764,29,806,3303,2020-04-12,19.0,0.2787416370173589,11.824513654525855,0.19615478218544657,2020-04-12
213,15,FL,21477737,247,7159,62145,2020-04-12,204.5,0.13602124709081648,4.761741359037434,0.10329851090846127,2020-04-12
214,15,GA,10617423,222,5805,20816,2020-04-12,176.5,0.2374802785410896,7.810611993943486,0.21806092934149732,2020-04-12
215,15,HI,1415872,4,135,4878,2020-04-12,4.0,0.04035877335158626,1.3621086006160363,0.026929982046678635,2020-04-12
204,15,AK,731545,2,87,1667,2020-04-12,3.0,0.05858442454960783,1.698948311938627,0.049600912200684154,2020-04-12
228,15,MO,6137428,76,1793,16158,2020-04-12,50.0,0.11638192974088077,4.173456000507984,0.09988301487382319,2020-04-12
217,15,ID,1787065,17,330,3717,2020-04-12,11.0,0.08793348711034973,2.6380046133104917,0.08154188287620459,2020-04-12
218,15,IL,12671821,446,9596,32156,2020-04-12,327.5,0.369210662664145,10.818154256259955,0.2298333013987354,2020-04-12
219,15,IN,6732219,216,3517,16320,2020-04-12,155.5,0.32996974272948804,7.463045563856009,0.1772949538740737,2020-04-12
220,15,KS,2913314,34,590,4440,2020-04-12,25.0,0.12258989492476856,2.8931215202245375,0.1172962226640159,2020-04-12
221,15,KY,4467673,54,923,6981,2020-04-12,42.5,0.13589688796446317,2.9513606492046947,0.11677631578947369,2020-04-12
222,15,LA,4648794,363,7585,36135,2020-04-12,344.5,1.0586463008316933,23.30865657999534,0.1734903934126258,2020-04-12
223,15,MA,6892503,686,12979,31898,2020-04-12,478.5,0.9917607994823195,26.900863984286364,0.28921273703678946,2020-04-12
224,15,MD,6045680,213,4616,16811,2020-04-12,155.5,0.36744064711142027,10.907434257661196,0.2154291314696411,2020-04-12
225,15,ME,1344212,9,163,0,2020-04-12,8.0,0.08502060261752929,1.7322947783321592,1.0,2020-04-12
226,15,MI,9986857,1099,7208,20401,2020-04-12,949.0,1.3574984459217607,10.310694202533247,0.2610742873700605,2020-04-12
216,15,IA,3155070,19,719,6032,2020-04-12,18.5,0.0837654043446625,3.255531120206072,0.10650274033476521,2020-04-12
291,16,OK,3956971,44,629,12176,2020-04-19,47.0,0.1696824594945405,2.27085674515034,0.04912143693869582,2020-04-19
290,16,OH,11689100,218,4998,19058,2020-04-19,176.0,0.2150966040401497,6.1082546988219795,0.20776521449950117,2020-04-19
289,16,NY,19453561,4484,54092,101862,2020-04-19,4855.0,3.56526719489264,39.72243730301394,0.34684586480628904,2020-04-19
288,16,NV,3080156,44,892,6095,2020-04-19,48.0,0.22262323262662206,4.137081739644727,0.12766566480606842,2020-04-19
283,16,ND,762062,2,276,3003,2020-04-19,3.5,0.0656114594350591,5.173932229736088,0.08417200365965233,2020-04-19
286,16,NJ,8882190,2226,23451,20502,2020-04-19,2063.0,3.3180362693692174,37.71753201792415,0.5335471981434714,2020-04-19
285,16,NH,1359711,15,413,2086,2020-04-19,14.5,0.15234329732042848,4.339157365057722,0.16526610644257703,2020-04-19
284,16,NE,1934408,11,496,3388,2020-04-19,10.0,0.0738505748824151,3.6629885141677896,0.12770339855818744,2020-04-19
292,16,OR,4217737,22,383,8897,2020-04-19,23.5,0.07959583200998206,1.297242708928644,0.041271551724137934,2020-04-19
287,16,NM,2096829,29,600,5927,2020-04-19,21.5,0.1464796877298326,4.087805238972072,0.09192584648383637,2020-04-19
293,16,PA,12801989,605,9451,24513,2020-04-19,481.0,0.5367469516985659,10.546352267158309,0.27826522199976444,2020-04-19
299,16,UT,3205958,9,766,20301,2020-04-19,9.5,0.04233189758390026,3.413287742028168,0.03636018417430104,2020-04-19
295,16,SC,5148714,38,1058,7997,2020-04-19,38.0,0.10543548211400806,2.9355457914900134,0.11684152401987852,2020-04-19
296,16,SD,884659,1,905,2604,2020-04-19,2.5,0.040370680357387105,14.61418628937413,0.2579082359646623,2020-04-19
297,16,TN,6829174,47,1762,24659,2020-04-19,52.0,0.10877701210382733,3.685867217825841,0.06668937587525074,2020-04-19
298,16,TX,28995881,206,5439,52738,2020-04-19,175.0,0.08621914264305333,2.6796909533460975,0.09349055468655998,2020-04-19
300,16,VA,8535519,136,3263,11485,2020-04-19,113.0,0.18912566585414597,5.461212811345826,0.2212503390290209,2020-04-19
301,16,VT,623989,11,80,2198,2020-04-19,8.0,0.18315341181609654,1.8315341181609657,0.03511852502194908,2020-04-19
302,16,WA,7614893,106,1932,26170,2020-04-19,114.5,0.21480463162309513,3.6244764043303044,0.0687495551918013,2020-04-19
303,16,WI,5822434,76,1212,9407,2020-04-19,76.0,0.18647086179324415,2.9737195328080515,0.11413504096430925,2020-04-19
304,16,WV,1792147,10,252,3522,2020-04-19,7.5,0.05978463660785479,2.008763790023921,0.06677265500794913,2020-04-19
305,16,WY,578759,2,62,1774,2020-04-19,1.0,0.024683355741706457,1.5303680559858002,0.03376906318082789,2020-04-19
282,16,NC,10488084,91,1973,14660,2020-04-19,70.5,0.09602734466494138,2.6874035606231113,0.11861961161546324,2020-04-19
294,16,RI,1059361,101,2065,10711,2020-04-19,69.5,0.937222668058521,27.846975676846704,0.16163118346900437,2020-04-19
281,16,MT,1068778,4,46,1939,2020-04-19,2.0,0.02673280004961608,0.6148544011411697,0.023173803526448364,2020-04-19
280,16,MS,2976149,63,1493,16159,2020-04-19,58.0,0.2784038798364694,7.166499872342221,0.08457965103104464,2020-04-19
279,16,MO,6137428,66,1507,7202,2020-04-19,71.0,0.1652623402320507,3.5077513623901457,0.17303938454472384,2020-04-19
256,16,AL,4903185,61,1312,22817,2020-04-19,54.5,0.15878891548481827,3.8225882039647994,0.054374404243855944,2020-04-19
257,16,AR,3017804,13,501,3986,2020-04-19,12.0,0.05680573404653564,2.371639396442863,0.11165589480722087,2020-04-19
258,16,AZ,7278717,69,1390,9491,2020-04-19,60.0,0.11776015706378709,2.7281103053110676,0.12774561161657935,2020-04-19
259,16,CA,39512223,515,8539,82033,2020-04-19,423.5,0.15311717591794313,3.087290590704408,0.09427858499315461,2020-04-19
260,16,CO,5758736,132,2427,6615,2020-04-19,141.0,0.3497791380410066,6.020666439897327,0.26841406768414067,2020-04-19
261,16,CT,3565287,532,5515,11478,2020-04-19,448.5,1.797090348446803,22.09800060576169,0.32454540104749013,2020-04-19
262,16,DC,705749,46,918,2141,2020-04-19,37.0,0.7489510131384226,18.582081893542487,0.30009807126511934,2020-04-19
263,16,DE,973764,42,1059,2632,2020-04-19,35.5,0.5208067428482231,15.536178610599107,0.28691411541587647,2020-04-19
264,16,FL,21477737,316,6243,66685,2020-04-19,281.5,0.18723707117880117,4.152472594562187,0.08560498025449759,2020-04-19
265,16,GA,10617423,254,5849,19631,2020-04-19,238.0,0.3202283642650387,7.8698138764126515,0.229552590266876,2020-04-19
266,16,HI,1415872,1,88,5414,2020-04-19,2.5,0.02522423334474141,0.8878930137348978,0.01599418393311523,2020-04-19
255,16,AK,731545,1,47,1810,2020-04-19,1.5,0.029292212274803914,0.9178226512771893,0.025309639203015617,2020-04-19
268,16,ID,1787065,17,261,2872,2020-04-19,17.0,0.1358972073523587,2.086421830527389,0.08330673475901691,2020-04-19
269,16,IL,12671821,570,9505,33078,2020-04-19,508.0,0.5726992874301853,10.715564423275413,0.2232111405960125,2020-04-19
270,16,IN,6732219,219,3282,15371,2020-04-19,217.5,0.46153324143835145,6.964377463911124,0.1759502492896585,2020-04-19
271,16,KS,2913314,36,512,4365,2020-04-19,35.0,0.17162585289467597,2.51064104805926,0.10498257125281936,2020-04-19
272,16,KY,4467673,50,867,6791,2020-04-19,52.0,0.16627383939181378,2.772296514475049,0.11321493862627317,2020-04-19
273,16,LA,4648794,456,3333,27970,2020-04-19,409.5,1.2583908858942772,10.242287723286022,0.10647541769159505,2020-04-19
274,16,MA,6892503,1090,14439,37832,2020-04-19,888.0,1.8405090698856836,29.926926193783093,0.2762334755409309,2020-04-19
275,16,MD,6045680,291,4605,13522,2020-04-19,252.0,0.595466514932977,10.881441671691901,0.25404093341424394,2020-04-19
276,16,ME,1344212,15,234,7988,2020-04-19,12.0,0.12753090392629393,2.486852626562732,0.028460228654828508,2020-04-19
277,16,MI,9986857,987,5891,25203,2020-04-19,1043.0,1.491960884190091,8.426789615305683,0.18945777320383353,2020-04-19
278,16,MN,5639632,64,1050,8258,2020-04-19,52.5,0.13298740059635097,2.6597480119270194,0.11280618822518264,2020-04-19
267,16,IA,3155070,34,1315,5643,2020-04-19,26.5,0.11998828189911112,5.954135498012496,0.18899108939350387,2020-04-19
341,17,OH,11689100,257,4361,24726,2020-04-26,237.5,0.2902582014746339,5.3297516489721195,0.14992952177948912,2020-04-26
340,17,NY,19453561,3097,45259,142536,2020-04-26,3790.5,2.7835520704923895,33.23592749199711,0.2410021566069384,2020-04-26
339,17,NV,3080156,63,874,5714,2020-04-26,53.5,0.2481321446984225,4.053598027409744,0.13266545233758348,2020-04-26
338,17,NM,2096829,44,881,18692,2020-04-26,36.5,0.24867481870413438,6.002260692557327,0.045010984519491135,2020-04-26
333,17,NC,10488084,127,2337,26785,2020-04-26,109.0,0.1484678094819661,3.183204318893164,0.08024860929881189,2020-04-26
336,17,NH,1359711,22,445,4882,2020-04-26,18.5,0.19436903451227083,4.675363262592461,0.08353669983104937,2020-04-26
335,17,NE,1934408,25,1445,5208,2020-04-26,18.0,0.1329310347883472,10.671408070508985,0.21719525026303924,2020-04-26
334,17,ND,762062,7,283,6805,2020-04-26,4.5,0.08435759070221883,5.3051551486062065,0.03992663656884876,2020-04-26
342,17,OK,3956971,55,654,16925,2020-04-26,49.5,0.1787081222336118,2.3611133725410527,0.037203481426702316,2020-04-26
337,17,NJ,8882190,1958,23737,28719,2020-04-26,2092.0,3.364678563024917,38.17752153466656,0.4525125819734635,2020-04-26
343,17,OR,4217737,17,401,9525,2020-04-26,19.5,0.06604760528487873,1.3582097291916089,0.04039895224662503,2020-04-26
349,17,TX,28995881,171,5708,87603,2020-04-26,188.5,0.09287033364694604,2.8122220926088484,0.061171780390307684,2020-04-26
345,17,RI,1059361,62,2562,13457,2020-04-26,81.5,1.0990452870038772,34.549129144833536,0.15993507709594856,2020-04-26
346,17,SC,5148714,54,1113,9168,2020-04-26,46.0,0.12763242571695713,3.0881497787602887,0.10825795156113219,2020-04-26
347,17,SD,884659,4,577,3635,2020-04-26,2.5,0.040370680357387105,9.317553026484942,0.13698955365622031,2020-04-26
348,17,TN,6829174,33,2597,47779,2020-04-26,40.0,0.08367462469525178,5.432575008339223,0.05155232650468477,2020-04-26
350,17,UT,3205958,14,1054,30300,2020-04-26,11.5,0.051243876022616104,4.69661263720325,0.03361612553422211,2020-04-26
351,17,VA,8535519,171,4433,17434,2020-04-26,153.5,0.256909643439039,7.419416608242736,0.20272556820780172,2020-04-26
352,17,VT,623989,8,39,1411,2020-04-26,9.5,0.21749467653161467,0.8928728826034709,0.02689655172413793,2020-04-26
353,17,WA,7614893,123,1790,29768,2020-04-26,114.5,0.21480463162309513,3.3580811406579936,0.056720958235629636,2020-04-26
354,17,WI,5822434,52,1787,13912,2020-04-26,64.0,0.1570280941416793,4.384518816112201,0.11382890629976432,2020-04-26
355,17,WV,1792147,16,181,18851,2020-04-26,13.0,0.10362670345361498,1.4428025634695623,0.009510298444724674,2020-04-26
332,17,MT,1068778,4,15,1949,2020-04-26,4.0,0.05346560009923216,0.2004960003721206,0.007637474541751527,2020-04-26
344,17,PA,12801989,438,8881,30858,2020-04-26,521.5,0.5819408218519795,9.91029039092508,0.2234832280631118,2020-04-26
331,17,MS,2976149,68,1637,20086,2020-04-26,65.5,0.3144043815394611,7.857709505039662,0.07535791557335543,2020-04-26
356,17,WY,578759,5,76,825,2020-04-26,3.5,0.08639174509597258,1.8759350363696903,0.08435072142064373,2020-04-26
329,17,MN,5639632,138,2598,12873,2020-04-26,101.0,0.25584242781393235,6.580976509510854,0.16792708939305798,2020-04-26
306,17,AK,731545,0,22,6260,2020-04-26,0.5,0.009764070758267972,0.4296191133637907,0.0035020694046482012,2020-04-26
307,17,AL,4903185,62,1433,26406,2020-04-26,61.5,0.17918382206084996,4.175128731921919,0.05147455009159812,2020-04-26
308,17,AR,3017804,9,1160,14100,2020-04-26,11.0,0.052071922875990995,5.4912209578317785,0.07601572739187418,2020-04-26
309,17,AZ,7278717,91,1597,10224,2020-04-26,80.0,0.1570135427517161,3.134382847181133,0.13509855342187632,2020-04-26
310,17,CA,39512223,544,11831,233353,2020-04-26,529.5,0.19144166386906944,4.277519027828065,0.04825355651265988,2020-04-26
311,17,CO,5758736,258,3711,13368,2020-04-26,195.0,0.4837371058013922,9.205889228866493,0.21728438433163536,2020-04-26
312,17,CT,3565287,838,7719,13879,2020-04-26,685.0,2.744719930180736,30.929187067248325,0.3573942031669599,2020-04-26
313,17,DC,705749,82,1048,3321,2020-04-26,64.0,1.2954828335367308,21.21353139916397,0.23987182421606776,2020-04-26
314,17,DE,973764,78,1496,2959,2020-04-26,60.0,0.8802367484758701,21.94723626199836,0.3358024691358025,2020-04-26
315,17,FL,21477737,313,5758,83002,2020-04-26,314.5,0.20918671007365175,3.8298794168651407,0.06487156376746282,2020-04-26
316,17,GA,10617423,225,5100,38190,2020-04-26,239.5,0.32224661025830575,6.862036377107971,0.11781011781011781,2020-04-26
330,17,MO,6137428,98,1330,14509,2020-04-26,82.0,0.19086636477504443,3.095759331107428,0.08396994759770188,2020-04-26
318,17,IA,3155070,43,2574,8966,2020-04-26,38.5,0.1743225982307841,11.654710853143852,0.22305025996533795,2020-04-26
319,17,ID,1787065,12,219,1838,2020-04-26,14.5,0.11591232391818827,1.7506757888333264,0.10646572678658241,2020-04-26
320,17,IL,12671821,643,13546,58088,2020-04-26,606.5,0.6837443264299357,15.271229424270254,0.18910014797442556,2020-04-26
321,17,IN,6732219,251,3802,16764,2020-04-26,235.0,0.49866809994488553,8.067813259533848,0.18486822911601672,2020-04-26
322,17,KS,2913314,26,1325,6772,2020-04-26,31.0,0.152011469706713,6.4972644310127325,0.16364085463752007,2020-04-26
323,17,KY,4467673,61,1198,13135,2020-04-26,55.5,0.17746534781241663,3.8306934536806323,0.08358333914742204,2020-04-26
324,17,LA,4648794,374,2845,4843,2020-04-26,415.0,1.275292350784188,8.742666838508471,0.37005723204994795,2020-04-26
325,17,MA,6892503,753,15118,51867,2020-04-26,921.5,1.909942689076191,31.334252385733976,0.2256923191759349,2020-04-26
326,17,MD,6045680,375,5751,23023,2020-04-26,333.0,0.7868664661614339,13.589396537220438,0.1998679363314103,2020-04-26
327,17,ME,1344212,16,148,2708,2020-04-26,15.5,0.164727417571463,1.572881148424292,0.05182072829131653,2020-04-26
328,17,MI,9986857,800,6232,44673,2020-04-26,893.5,1.2781083892846081,8.914573566896115,0.12242412336705628,2020-04-26
317,17,HI,1415872,5,29,4984,2020-04-26,3.0,0.030269080013689696,0.29260110679900037,0.005784959106323559,2020-04-26
392,18,OH,11689100,310,3951,29829,2020-05-03,283.5,0.3464766320760367,4.828674332742224,0.11696269982238011,2020-05-03
391,18,NY,19453561,2223,28370,152191,2020-05-03,2660.0,1.953369874029747,20.833497491061625,0.15712141603114738,2020-05-03
390,18,NV,3080156,52,821,6259,2020-05-03,57.5,0.26668408075064104,3.8077848747178478,0.11596045197740112,2020-05-03
389,18,NM,2096829,52,1124,20238,2020-05-03,48.0,0.32702441911776575,7.657821814341015,0.052616796180132944,2020-05-03
384,18,NC,10488084,123,2834,33107,2020-05-03,125.0,0.17026124940592444,3.8601630465311194,0.07885145098912107,2020-05-03
387,18,NH,1359711,24,642,9000,2020-05-03,23.0,0.2416479888530935,6.745130819290695,0.06658369632856254,2020-05-03
386,18,NE,1934408,23,2594,7440,2020-05-03,24.0,0.1772413797177963,19.15683912449848,0.2585210285030895,2020-05-03
385,18,ND,762062,8,324,12312,2020-05-03,7.5,0.14059598450369803,6.073746530559755,0.02564102564102564,2020-05-03
393,18,OK,3956971,43,719,9913,2020-05-03,49.0,0.17690298968579757,2.5957806037569067,0.06762603461249059,2020-05-03
388,18,NJ,8882190,2112,17706,34216,2020-05-03,2035.0,3.2730023306671634,28.477532809234788,0.3410115172759139,2020-05-03
394,18,OR,4217737,18,369,12721,2020-05-03,17.5,0.059273491922327066,1.2498239153907822,0.028189457601222306,2020-05-03
400,18,TX,28995881,219,6917,107622,2020-05-03,195.0,0.09607275894511658,3.4078731980685713,0.0603899108600564,2020-05-03
396,18,RI,1059361,94,1934,12487,2020-05-03,78.0,1.051847023144815,26.08041208669323,0.13410997850357118,2020-05-03
397,18,SC,5148714,101,1136,12291,2020-05-03,77.5,0.21503289115356908,3.1519659916187672,0.08460564534147613,2020-05-03
398,18,SD,884659,10,419,1724,2020-05-03,7.0,0.11303790500068388,6.7661260278980775,0.19552029864675688,2020-05-03
399,18,TN,6829174,29,3510,53623,2020-05-03,31.0,0.06484783413882014,7.342448317008345,0.061435597640593004,2020-05-03
401,18,UT,3205958,9,1052,24038,2020-05-03,11.5,0.051243876022616104,4.687700658764534,0.04192905540055799,2020-05-03
402,18,VA,8535519,212,5701,25701,2020-05-03,191.5,0.32050942487671646,9.541640894110499,0.181548945927011,2020-05-03
403,18,VT,623989,6,44,1809,2020-05-03,7.0,0.1602592353390845,1.007343764988531,0.023745277927684834,2020-05-03
404,18,WA,7614893,92,1753,31430,2020-05-03,107.5,0.2016724707378404,3.2886682902645044,0.05282825543199831,2020-05-03
405,18,WI,5822434,67,2264,18762,2020-05-03,59.5,0.14598705627234246,5.5548688302619045,0.10767621040616379,2020-05-03
406,18,WV,1792147,16,147,12428,2020-05-03,16.0,0.12754055809675688,1.171778877513954,0.01168986083499006,2020-05-03
383,18,MT,1068778,2,7,2138,2020-05-03,3.0,0.04009920007442412,0.09356480017365627,0.0032634032634032634,2020-05-03
395,18,PA,12801989,894,8102,33946,2020-05-03,666.0,0.743188086967245,9.041005826739669,0.1926845509893455,2020-05-03
382,18,MS,2976149,76,1639,15166,2020-05-03,72.0,0.3456048163487206,7.867309638827128,0.09753049687592978,2020-05-03
407,18,WY,578759,0,84,1843,2020-05-03,2.5,0.06170838935426613,2.0734018823033424,0.043591074208614425,2020-05-03
380,18,MN,5639632,147,3899,24272,2020-05-03,142.5,0.36096580161866687,9.876530950955665,0.13840474246565618,2020-05-03
357,18,AK,731545,0,27,5374,2020-05-03,0.0,0.0,0.5272598209464704,0.004999074245510091,2020-05-03
358,18,AL,4903185,74,1455,17494,2020-05-03,68.0,0.1981219495957365,4.239227009732304,0.07678505462029658,2020-05-03
359,18,AR,3017804,27,490,12931,2020-05-03,18.0,0.08520860106980345,2.3195674735668717,0.03650994709783176,2020-05-03
360,18,AZ,7278717,87,2114,14194,2020-05-03,89.0,0.17467756631128414,4.149082867214099,0.12962962962962962,2020-05-03
361,18,CA,39512223,505,11452,178215,2020-05-03,524.5,0.1896339050034503,4.140490905814132,0.06037950724163929,2020-05-03
362,18,CO,5758736,162,3194,16622,2020-05-03,210.0,0.5209476524014992,7.923365722716136,0.16118288251917642,2020-05-03
363,18,CT,3565287,512,4018,18664,2020-05-03,675.0,2.7046510260905063,16.099685663454302,0.1771448725861917,2020-05-03
364,18,DC,705749,73,1175,3859,2020-05-03,77.5,1.5687487437358851,23.784255146963414,0.23341279300754866,2020-05-03
365,18,DE,973764,78,1174,3314,2020-05-03,78.0,1.144307773018631,17.223299045177857,0.26158645276292336,2020-05-03
366,18,FL,21477737,309,4436,79026,2020-05-03,311.0,0.20685871806965242,2.9505635799259755,0.053149936498047015,2020-05-03
367,18,GA,10617423,265,5201,46672,2020-05-03,245.0,0.3296468455669516,6.997931607321287,0.10026410656796407,2020-05-03
381,18,MO,6137428,78,1389,11839,2020-05-03,88.0,0.2048321963439501,3.233090008201667,0.10500453583308134,2020-05-03
369,18,IA,3155070,66,3693,13403,2020-05-03,54.5,0.2467683533396814,16.721385851072355,0.21601544220870378,2020-05-03
370,18,ID,1787065,7,174,10135,2020-05-03,9.5,0.07594255704984751,1.3909478870182592,0.016878455718304396,2020-05-03
371,18,IL,12671821,685,17596,86765,2020-05-03,664.0,0.7485675725465413,19.837040672483344,0.16860704669368826,2020-05-03
372,18,IN,6732219,433,4921,22230,2020-05-03,342.0,0.7257212348134079,10.442322212037368,0.18124562631210636,2020-05-03
373,18,KS,2913314,16,1856,8695,2020-05-03,21.0,0.10297551173680557,9.101073799214818,0.17590749691972324,2020-05-03
374,18,KY,4467673,43,974,10117,2020-05-03,52.0,0.16627383939181378,3.11443691476205,0.08781895230366964,2020-05-03
375,18,LA,4648794,299,2567,30557,2020-05-03,336.5,1.0340623519009138,7.888374613163882,0.07749667914503079,2020-05-03
376,18,MA,6892503,1105,13149,65397,2020-05-03,929.0,1.9254875291934692,27.253213693611325,0.1674050874646704,2020-05-03
